"retailer","store_id","store_name","address","address_line_2","full_address","city","state","zip_code","country","latitude","longitude","phone","location_type","location_subtype","region_code","time_zone","opening_date","has_gas","has_pharmacy","has_food_court","has_optical","has_hearing_aids","has_tire_center","services","source","source_url","retrieved_at"
"Costco","1227","S Indianapolis","4628 E COUNTY LINE RD","","4628 E COUNTY LINE RD, INDIANAPOLIS, IN, 46237-9105","INDIANAPOLIS","IN","46237-9105","US","39.63790175","-86.08886615","(317) 360-7076","Sales Location","Warehouse","MW","America/Indiana/Indianapolis","2016-06-23","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.8857428Z"
"Costco","370","Merrillville","1310 E 79TH AVE","","1310 E 79TH AVE, MERRILLVILLE, IN, 46410-5768","MERRILLVILLE","IN","46410-5768","US","41.47547284","-87.32188","(219) 641-6400","Sales Location","Warehouse","MW","America/Chicago","2001-10-24","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Tire Service Center | T-Mobile Cellular Kiosk | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.6003451Z"
"Costco","1666","Noblesville","14775 NORTH POINTE BLVD","","14775 NORTH POINTE BLVD, NOBLESVILLE, IN, 46060-4170","NOBLESVILLE","IN","46060-4170","US","40.003846040339354","-86.00285641837245","(463) 238-2013","Sales Location","Warehouse","MW","America/Indiana/Indianapolis","2023-11-21","True","True","True","True","True","True","AT&T Cellular Kiosk | Food Court | Gas Station | Hearing Aids | Optical Department | Pharmacy | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.2715516Z"
"Costco","349","Lenexa","9350 MARSHALL DR","","9350 MARSHALL DR, LENEXA, KS, 66215-3845","LENEXA","KS","66215-3845","US","38.95840655","-94.73315741","(913) 227-3703","Sales Location","Warehouse","MW","America/Chicago","2001-11-27","True","True","True","True","True","True","AT&T Cellular Kiosk | ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Home Improvement | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.5302279Z"
"Costco","369","Overland Park","12221 BLUE VALLEY PKWY","","12221 BLUE VALLEY PKWY, OVERLAND PARK, KS, 66213-2640","OVERLAND PARK","KS","66213-2640","US","38.90684878","-94.67121996","(913) 217-2050","Sales Location","Warehouse","MW","America/Chicago","2002-02-21","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Home Improvement | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Technology Center | Tire Service Center | T-Mobile Cellular Kiosk | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.5953462Z"
"Costco","1200","Wichita","9700 E KELLOGG","","9700 E KELLOGG, WICHITA, KS, 67207-1821","WICHITA","KS","67207-1821","US","37.68013078","-97.22391567","(316) 226-7142","Sales Location","Warehouse","TE","America/Chicago","2015-06-03","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Diesel | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.8285825Z"
"Costco","1197","Florence","800 HEIGHTS BLVD","","800 HEIGHTS BLVD, FLORENCE, KY, 41042-1415","FLORENCE","KY","41042-1415","US","38.98850601","-84.64538285","(859) 568-7000","Sales Location","Warehouse","MW","America/New_York","2015-11-11","True","True","True","True","True","True","Bakery | Diesel | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Optometrist | Pharmacy | Rotisserie Chicken | Service Deli | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.8202518Z"
"Costco","1156","Lexington","1500 FITZGERALD CT","","1500 FITZGERALD CT, LEXINGTON, KY, 40509-8307","LEXINGTON","KY","40509-8307","US","38.02481812","-84.40985874","(859) 245-3620","Sales Location","Warehouse","MW","America/New_York","2013-10-18","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.7248374Z"
"Costco","1238","Louisville","3408 BARDSTOWN RD","","3408 BARDSTOWN RD, LOUISVILLE, KY, 40218-4608","LOUISVILLE","KY","40218-4608","US","38.20371677","-85.66856733","(502) 912-9869","Sales Location","Warehouse","MW","America/New_York","2016-08-27","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.9175676Z"
"Costco","634","NE Louisville","5020 NORTON HEALTHCARE BLVD","","5020 NORTON HEALTHCARE BLVD, LOUISVILLE, KY, 40241-2835","LOUISVILLE","KY","40241-2835","US","38.31627152","-85.57349716","(502) 420-0160","Sales Location","Warehouse","MW","America/New_York","2006-10-26","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.9302565Z"
"Costco","1172","Baton Rouge","10000 DAWNADELE AVE BLDG A","","10000 DAWNADELE AVE BLDG A, BATON ROUGE, LA, 70809-2591","BATON ROUGE","LA","70809-2591","US","30.41940595","-91.07407067","(225) 295-4600","Sales Location","Warehouse","TE","America/Chicago","2014-04-25","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.7479433Z"
"Costco","1670","Covington LA","4001 PINNACLE PKWY","","4001 PINNACLE PKWY, COVINGTON, LA, 70433-6052","COVINGTON","LA","70433-6052","US","30.447405","-90.131451","(985) 249-2389","Sales Location","Warehouse","TE","America/Chicago","2024-08-28","True","True","True","True","True","True","*General Information | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Pizza Kitchen | Rotisserie Chicken | Self Check-out | Service Deli | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.2749754Z"
"Costco","1201","Lafayette","201 MEADOW FARM RD","","201 MEADOW FARM RD, LAFAYETTE, LA, 70508-7277","LAFAYETTE","LA","70508-7277","US","30.15635483","-92.04319897","(337) 541-7025","Sales Location","Warehouse","TE","America/Chicago","2016-03-17","True","True","True","True","True","True","Auto Buying Program | Bakery | Diesel | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.8305899Z"
"Costco","1147","New Orleans","3900 DUBLIN ST","","3900 DUBLIN ST, NEW ORLEANS, LA, 70118-4754","NEW ORLEANS","LA","70118-4754","US","29.96834626","-90.1103853","(504) 484-5220","Sales Location","Warehouse","TE","America/Chicago","2013-09-21","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.7156158Z"
"Costco","303","Avon MA","120 STOCKWELL DR","","120 STOCKWELL DR, AVON, MA, 02322-1149","AVON","MA","02322-1149","US","42.13683256","-71.06609804","(508) 232-4000","Sales Location","Warehouse","NE","America/New_York","1991-09-12","False","True","True","True","True","True","ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.4074703Z"
"Costco","301","Danvers","11 NEWBURY ST","","11 NEWBURY ST, DANVERS, MA, 01923-1014","DANVERS","MA","01923-1014","US","42.5566079","-70.97740404","(978) 750-1000","Sales Location","Warehouse","NE","America/New_York","1990-11-29","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.3828697Z"
"Costco","319","Dedham","200 LEGACY BLVD","","200 LEGACY BLVD, DEDHAM, MA, 02026-2653","DEDHAM","MA","02026-2653","US","42.23169261","-71.17348953","(781) 251-9975","Sales Location","Warehouse","NE","America/New_York","1998-03-17","True","True","True","True","True","True","A PS Processing | AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.4494996Z"
"Costco","333","Everett MA","2 MYSTIC VIEW RD","","2 MYSTIC VIEW RD, EVERETT, MA, 02149-2428","EVERETT","MA","02149-2428","US","42.39671885","-71.07236632","(617) 544-4806","Sales Location","Warehouse","NE","America/New_York","2002-11-21","False","True","True","True","True","True","ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.4834944Z"
"Costco","1704","Sharon","160 OLD POST ROAD","","160 OLD POST ROAD, SHARON, MA, 02067-2820","SHARON","MA","02067-2820","US","42.10092","-71.22488","(781) 253-7640","Sales Location","Warehouse","NE","America/New_York","2025-03-12","True","True","True","True","True","True","AT&T Cellular Kiosk | Food Court | Gas Station | Hearing Aids | Optical Department | Pharmacy | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.3081979Z"
"Costco","308","Waltham","71 2ND AVE","","71 2ND AVE, WALTHAM, MA, 02451-1107","WALTHAM","MA","02451-1107","US","42.39470506","-71.26519343","(781) 622-3883","Sales Location","Warehouse","NE","America/New_York","1993-11-10","False","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.4189782Z"
"Costco","302","West Springfield","119 DAGGETT DR","","119 DAGGETT DR, WEST SPRINGFIELD, MA, 01089-4672","WEST SPRINGFIELD","MA","01089-4672","US","42.13211425","-72.6205927","(413) 747-5518","Sales Location","Warehouse","NE","America/New_York","1990-11-08","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.4054722Z"
"Costco","208","White Marsh","9919 PULASKI HWY","","9919 PULASKI HWY, BALTIMORE, MD, 21220-1411","BALTIMORE","MD","21220-1411","US","39.35812501","-76.44532985","(410) 574-7563","Sales Location","Warehouse","NE","America/New_York","1988-03-12","True","True","True","True","True","True","AT&T Cellular Kiosk | ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.2824839Z"
"Costco","214","Beltsville","10925 BALTIMORE AVE","","10925 BALTIMORE AVE, BELTSVILLE, MD, 20705-2117","BELTSVILLE","MD","20705-2117","US","39.03247252","-76.90858041","(301) 902-2640","Sales Location","Warehouse","NE","America/New_York","1990-06-02","True","True","True","True","True","True","AT&T Cellular Kiosk | ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.2923258Z"
"Costco","1039","Brandywine","16006 CRAIN HWY","","16006 CRAIN HWY, BRANDYWINE, MD, 20613-8081","BRANDYWINE","MD","20613-8081","US","38.670482","-76.87314848","(301) 372-3200","Sales Location","Warehouse","NE","America/New_York","2008-11-12","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.5295694Z"
"Costco","1000","Columbia MD","6675 MARIE CURIE DR","","6675 MARIE CURIE DR, ELKRIDGE, MD, 21075-6457","ELKRIDGE","MD","21075-6457","US","39.18655015","-76.79376052","(410) 423-4052","Sales Location","Warehouse","NE","America/New_York","2007-10-05","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.3902096Z"
"Costco","330","Frederick","10 MONOCACY BLVD","","10 MONOCACY BLVD, FREDERICK, MD, 21704-7256","FREDERICK","MD","21704-7256","US","39.40136338","-77.40824523","(301) 644-1483","Sales Location","Warehouse","NE","America/New_York","2001-12-01","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Tire Service Center | T-Mobile Cellular Kiosk | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.4794773Z"
"Costco","213","Gaithersburg","880 RUSSELL AVE","","880 RUSSELL AVE, GAITHERSBURG, MD, 20879-3506","GAITHERSBURG","MD","20879-3506","US","39.15592603","-77.21403113","(301) 417-1500","Sales Location","Warehouse","NE","America/New_York","1990-07-28","False","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Special Order Kiosk | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.2883281Z"
"Costco","203","Glen Burnie","575 E ORDNANCE RD","","575 E ORDNANCE RD, GLEN BURNIE, MD, 21060-6555","GLEN BURNIE","MD","21060-6555","US","39.19622258","-76.60020292","(410) 590-8603","Sales Location","Warehouse","NE","America/New_York","1985-11-15","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Special Order Kiosk | Tire Service Center | Travel","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.2700526Z"
"Costco","1078","Woodmore Towne Centre","2400 FIVE LEES LN","","2400 FIVE LEES LN, GLENARDEN, MD, 20706-1617","GLENARDEN","MD","20706-1617","US","38.92338208","-76.85069548","(301) 341-6742","Sales Location","Warehouse","NE","America/New_York","2010-10-26","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.6033823Z"
"Costco","325","Arundel Mills","7077 ARUNDEL MILLS CIR","","7077 ARUNDEL MILLS CIR, HANOVER, MD, 21076-1387","HANOVER","MD","21076-1387","US","39.15593479","-76.73066879","(410) 379-3100","Sales Location","Warehouse","NE","America/New_York","2001-12-01","True","True","True","True","True","True","ATM | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Home Improvement | Independent Optometrist | Membership | Optical Department | Pharmacy | Service Deli | Tire Service Center | T-Mobile Cellular Kiosk | Tobacco | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.4655092Z"
"Costco","1326","Owings Mills","10270 MILL RUN CIRCLE","","10270 MILL RUN CIRCLE, OWINGS MILLS, MD, 21117-4214","OWINGS MILLS","MD","21117-4214","US","39.40633332","-76.78915203","(443) 501-7043","Sales Location","Warehouse","NE","America/New_York","2018-10-18","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.0183631Z"
"Costco","1124","Wheaton","11160 VEIRS MILL RD","SUITE DPT4","11160 VEIRS MILL RD, SUITE DPT4, WHEATON, MD, 20902-2538","WHEATON","MD","20902-2538","US","39.035686","-77.055739","(301) 692-1330","Sales Location","Warehouse","NE","America/New_York","2013-04-10","False","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Service Deli | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.7066100Z"
"Costco","1657","Scarborough ME","455 SCARBOROUGH DOWNS ROAD","","455 SCARBOROUGH DOWNS ROAD, SCARBOROUGH, ME, 04074","SCARBOROUGH","ME","04074","US","43.608808","-70.35828","(207) 503-9902","Sales Location","Warehouse","NE","America/New_York","2023-11-17","True","True","True","True","False","True","*General Information | AT&T Cellular Kiosk | ATM | Auto Buying Program | Executive Membership | Food Court | Fresh Produce | Gas Station | Independent Optometrist | Optical Department | Pharmacy | Self Check-out | Service Deli | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.2442509Z"
"Costco","1106","Pittsfield Township","771 AIRPORT BLVD","","771 AIRPORT BLVD, ANN ARBOR, MI, 48108-3601","ANN ARBOR","MI","48108-3601","US","42.23056716","-83.7444902","(734) 213-8010","Sales Location","Warehouse","MW","America/Detroit","2012-06-29","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.6485969Z"
"Costco","376","Auburn Hills","400 BROWN RD","","400 BROWN RD, AUBURN HILLS, MI, 48326-1305","AUBURN HILLS","MI","48326-1305","US","42.70629654","-83.29628332","(248) 648-0003","Sales Location","Warehouse","MW","America/Detroit","2000-11-22","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Special Order Kiosk | Take Out Pizza | Tire Service Center | Wheelchair Available","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.6333572Z"
"Costco","1037","Bloomfield","2343 S TELEGRAPH RD","","2343 S TELEGRAPH RD, BLOOMFIELD, MI, 48302-0254","BLOOMFIELD","MI","48302-0254","US","42.60671363","-83.29337045","(248) 836-1603","Sales Location","Warehouse","MW","America/Detroit","1998-05-01","True","True","True","True","True","True","Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center | T-Mobile Cellular Kiosk","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.5242236Z"
"Costco","786","Green Oak Township","6700 WHITMORE LAKE RD","","6700 WHITMORE LAKE RD, BRIGHTON, MI, 48116-2160","BRIGHTON","MI","48116-2160","US","42.50379139","-83.76159356","(810) 220-8950","Sales Location","Warehouse","MW","America/Detroit","2004-12-08","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.3659808Z"
"Costco","341","Commerce Township","3000 COMMERCE XING","","3000 COMMERCE XING, COMMERCE TOWNSHIP, MI, 48390-3082","COMMERCE TOWNSHIP","MI","48390-3082","US","42.53383352","-83.44474947","(248) 529-2300","Sales Location","Warehouse","MW","America/Detroit","2003-09-25","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:07.5077155Z"
"Costco","1277","East Lansing","2540 E SAGINAW HIGHWAY","","2540 E SAGINAW HIGHWAY, EAST LANSING, MI, 48823-9719","EAST LANSING","MI","48823-9719","US","42.7516873","-84.44388528","(517) 903-5000","Sales Location","Warehouse","MW","America/Detroit","2017-10-27","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.9529841Z"
"Costco","1716","Genesee County","6200 LAFONTAINE WAY","","6200 LAFONTAINE WAY, FLINT, MI, 48507-4905","FLINT","MI","48507-4905","US","42.94269","-83.71961","(810) 496-6829","Sales Location","Warehouse","MW","America/Detroit","2025-03-13","True","True","True","True","True","True","AT&T Cellular Kiosk | Food Court | Gas Station | Hearing Aids | Optical Department | Pharmacy | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.3172740Z"
"Costco","1744","Fruitport","6110 S HARVEY STREET","","6110 S HARVEY STREET, FRUITPORT, MI, 49444-0000","FRUITPORT","MI","49444-0000","US","43.141256","-86.201824","(231) 900-4522","Sales Location","Warehouse","MW","America/Detroit","2025-10-29","True","True","True","True","True","True","Food Court | Gas Station | Hearing Aids | Optical Department | Pharmacy | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:09.3397699Z"
"Costco","784","Grand Rapids","5100 28TH ST SE","","5100 28TH ST SE, GRAND RAPIDS, MI, 49512-2049","GRAND RAPIDS","MI","49512-2049","US","42.91091634","-85.54269863","(616) 233-4401","Sales Location","Warehouse","MW","America/Detroit","2004-12-09","True","True","True","True","True","True","AT&T Cellular Kiosk | Auto Buying Program | Bakery | Executive Membership | Food Court | Fresh Deli | Fresh Meat | Fresh Produce | Gas Station | Hearing Aids | Independent Optometrist | Membership | Optical Department | Pharmacy | Rotisserie Chicken | Tire Service Center","Costco warehouse locator API","https://ecom-api.costco.com/core/warehouse-locator/v1/salesLocations.json","2026-07-31T21:17:08.3595930Z"
