"retailer","store_number","location_id","name","address","address_2","city","state","zip_code","latitude","longitude","phone","active","store_status","web_active","physical_grocery_store","pickup_point_type","price_zone","tax_group","source_query_zip","source_url","source_method","retrieved_at_utc"
"Food Lion","","https://stores.foodlion.com/nc/statesville/947-davie-avenue","Food Lion Grocery Store of Statesville","947 Davie Avenue","","Statesville","NC","28677","35.79486515781743","-80.87546020746231","(704) 873-1153","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/statesville/947-davie-avenue","official_store_directory","2026-07-31T20:35:22.3081794Z"
"Food Lion","","https://stores.foodlion.com/nc/stedman/5179-clinton-road-2563","Food Lion Grocery Store of Stedman","5179 Clinton Road 2563","","Stedman","NC","28391","35.03575714289733","-78.74991953372955","(910) 323-1956","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/stedman/5179-clinton-road-2563","official_store_directory","2026-07-31T20:35:23.9043872Z"
"Food Lion","","https://stores.foodlion.com/nc/stedman/5179-clinton-road-p-2563","Food Lion Grocery Store of 5179 Clinton Road","5179 Clinton Road P 2563","","Stedman","NC","28391","35.03567642948097","-78.75000824190775","(910) 483-9482","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/stedman/5179-clinton-road-p-2563","official_store_directory","2026-07-31T20:35:25.4218236Z"
"Food Lion","","https://stores.foodlion.com/nc/summerfield/4548-us-hwy-220","Food Lion Grocery Store of Summerfield","4548 US Hwy 220","","Summerfield","NC","27358","36.19267871801306","-79.8905611038208","(336) 643-0979","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/summerfield/4548-us-hwy-220","official_store_directory","2026-07-31T20:35:26.9586177Z"
"Food Lion","","https://stores.foodlion.com/nc/sunset-beach/1775-clippers-way-sw","Food Lion Grocery Store of Sunset Beach","1775 Clippers Way SW","","Sunset Beach","NC","28468","33.896939911748504","-78.48968088626862","(910) 579-8395","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/sunset-beach/1775-clippers-way-sw","official_store_directory","2026-07-31T20:35:28.4713937Z"
"Food Lion","","https://stores.foodlion.com/nc/surf-city/13601-nc-hwy-50","Food Lion Grocery Store of Surf City","13601 NC Hwy 50","","Surf City","NC","28445","34.446649113560305","-77.56211936473841","(910) 329-1163","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/surf-city/13601-nc-hwy-50","official_store_directory","2026-07-31T20:35:29.9367195Z"
"Food Lion","","https://stores.foodlion.com/nc/swansboro/1409-w-corbett-ave","Food Lion Grocery Store of Swansboro","1409 W Corbett Ave","","Swansboro","NC","28584","34.703416259313855","-77.15692341327667","(910) 326-3534","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/swansboro/1409-w-corbett-ave","official_store_directory","2026-07-31T20:35:31.4430960Z"
"Food Lion","","https://stores.foodlion.com/nc/sylva/73-asheville-road","Food Lion Grocery Store of Sylva","73 Asheville Road","","Sylva","NC","28779","35.382244856100314","-83.20464491844177","(828) 586-8221","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/sylva/73-asheville-road","official_store_directory","2026-07-31T20:35:32.9399468Z"
"Food Lion","","https://stores.foodlion.com/nc/tabor-city/108-tabor-crossing","Food Lion Grocery Store of Tabor City","108 Tabor Crossing","","Tabor City","NC","28463","34.13873317197395","-78.86776506900787","(910) 653-9434","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/tabor-city/108-tabor-crossing","official_store_directory","2026-07-31T20:35:34.3690519Z"
"Food Lion","","https://stores.foodlion.com/nc/tarboro/1110-westen-blvd","Food Lion Grocery Store of Western Blvd","1110 Westen Blvd","","Tarboro","NC","27886","35.898223960298445","-77.55983412265778","(252) 823-7270","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/tarboro/1110-westen-blvd","official_store_directory","2026-07-31T20:35:35.7093155Z"
"Food Lion","","https://stores.foodlion.com/nc/taylorsville/799-w.-main-avenue","Food Lion Grocery Store of Taylorsville","799 W. Main Avenue","","Taylorsville","NC","28681","35.92106495439119","-81.18958175182343","(828) 632-0858","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/taylorsville/799-w.-main-avenue","official_store_directory","2026-07-31T20:35:38.1687217Z"
"Food Lion","","https://stores.foodlion.com/nc/thomasville/13-cloniger-drive","Food Lion Grocery Store of Thomasville","13 Cloniger Drive","","Thomasville","NC","27360","35.8662885964146","-80.06990068720786","(336) 472-1515","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/thomasville/13-cloniger-drive","official_store_directory","2026-07-31T20:35:39.7051429Z"
"Food Lion","","https://stores.foodlion.com/nc/thomasville/8275-nc-hwy-109-s","Food Lion Grocery Store of Silver Valley","8275 NC Hwy 109 S","","Thomasville","NC","27360","35.769551479063566","-80.10041445493698","(336) 475-7130","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/thomasville/8275-nc-hwy-109-s","official_store_directory","2026-07-31T20:35:41.1867181Z"
"Food Lion","","https://stores.foodlion.com/nc/thomasville/902-w-cooksey-dr","Food Lion Grocery Store of Salem Street Station","902 W Cooksey Dr","","Thomasville","NC","27360","35.89759820589941","-80.09239196777344","(336) 472-2144","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/thomasville/902-w-cooksey-dr","official_store_directory","2026-07-31T20:35:42.7158385Z"
"Food Lion","","https://stores.foodlion.com/nc/troutman/155-crosstie-lane","Food Lion Grocery Store of 155 Crosstie Lane","155 Crosstie Lane","","Troutman","NC","28166","35.66564040000001","-80.8478112","(704) 980-3029","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/troutman/155-crosstie-lane","official_store_directory","2026-07-31T20:35:44.1331522Z"
"Food Lion","","https://stores.foodlion.com/nc/troutman/520-north-main-street","Food Lion Grocery Store of Troutman","520 North Main Street","","Troutman","NC","28166","35.71183965456511","-80.89409351348871","(704) 528-9068","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/troutman/520-north-main-street","official_store_directory","2026-07-31T20:35:45.5185787Z"
"Food Lion","","https://stores.foodlion.com/nc/troy/1020-albemarle-rd","Food Lion Grocery Store of Troy","1020 Albemarle Rd","","Troy","NC","27371","35.34773376180229","-79.91340816020966","(910) 572-1385","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/troy/1020-albemarle-rd","official_store_directory","2026-07-31T20:35:47.1496057Z"
"Food Lion","","https://stores.foodlion.com/nc/vanceboro/270-nc-hwy-43","Food Lion Grocery Store of Vanceboro","270 NC Hwy 43","","Vanceboro","NC","28586","35.31121618077928","-77.15859174728394","(252) 244-1896","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/vanceboro/270-nc-hwy-43","official_store_directory","2026-07-31T20:35:49.7521994Z"
"Food Lion","","https://stores.foodlion.com/nc/walkertown/3008-old-hollow-rd","Food Lion Grocery Store of Walkertown","3008 Old Hollow Rd","","Walkertown","NC","27051","36.1675757110765","-80.15202283859253","(336) 595-2024","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/walkertown/3008-old-hollow-rd","official_store_directory","2026-07-31T20:35:53.2009240Z"
"Food Lion","","https://stores.foodlion.com/nc/wallace/5680-south-hwy-41","Food Lion Grocery Store of Wallace","5680 South Hwy 41","","Wallace","NC","28466","34.74111878957237","-77.97438561916351","(910) 285-2445","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/wallace/5680-south-hwy-41","official_store_directory","2026-07-31T20:35:54.7680889Z"
"Food Lion","","https://stores.foodlion.com/nc/walnut-cove/1072-n-main-st","Food Lion Grocery Store of Walnut Cove","1072 N Main St","","Walnut Cove","NC","27052","36.31225495617475","-80.13765156269073","(336) 591-3375","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/walnut-cove/1072-n-main-st","official_store_directory","2026-07-31T20:35:56.5138547Z"
"Food Lion","","https://stores.foodlion.com/nc/washington/1318-john-small-ave","Food Lion Grocery Store of Washington","1318 John Small Ave","","Washington","NC","27889","35.54711994171831","-77.03061282634741","(252) 975-2408","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/washington/1318-john-small-ave","official_store_directory","2026-07-31T20:35:57.9590891Z"
"Food Lion","","https://stores.foodlion.com/nc/washington/851-washington-square-mall","Food Lion Grocery Store of Washington Square Mall","851 Washington Square Mall","","Washington","NC","27889","35.559314488428534","-77.05730514646154","(252) 948-0028","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/washington/851-washington-square-mall","official_store_directory","2026-07-31T20:35:59.4916217Z"
"Food Lion","","https://stores.foodlion.com/nc/welcome/6455-old-us-hwy-52","Food Lion Grocery Store of Welcome","6455 Old US Hwy 52","","Welcome","NC","27374","35.913640079642306","-80.25386063402038","(336) 731-2540","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/welcome/6455-old-us-hwy-52","official_store_directory","2026-07-31T20:36:01.7808841Z"
"Food Lion","","https://stores.foodlion.com/nc/wesley-chapel/5939-weddington-rd","Food Lion Grocery Store of Wesley Chapel","5939 Weddington Rd","","Wesley Chapel","NC","28104","35.0031786","-80.6998734","(704) 821-2034","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/wesley-chapel/5939-weddington-rd","official_store_directory","2026-07-31T20:36:04.2351243Z"
"Food Lion","","https://stores.foodlion.com/nc/whiteville/36-northfield-ctr","Food Lion Grocery Store of Whiteville-North","36 Northfield Ctr","","Whiteville","NC","28472","34.34489770612449","-78.70803952217102","(910) 641-3858","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/whiteville/36-northfield-ctr","official_store_directory","2026-07-31T20:36:05.7359262Z"
"Food Lion","","https://stores.foodlion.com/nc/whiteville/80-whiteville-center","Food Lion Grocery Store of Whiteville-South","80 Whiteville Center","","Whiteville","NC","28472","34.306394986970766","-78.71925920248032","(910) 642-5252","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/whiteville/80-whiteville-center","official_store_directory","2026-07-31T20:36:07.2442305Z"
"Food Lion","","https://stores.foodlion.com/nc/whitsett/6307-burlington-rd","Food Lion Grocery Store of Whitsett","6307 Burlington Rd","","Whitsett","NC","27377","36.06484793129812","-79.60794746875763","(336) 446-6946","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/whitsett/6307-burlington-rd","official_store_directory","2026-07-31T20:36:08.7867434Z"
"Food Lion","","https://stores.foodlion.com/nc/whittier/16-cherokee-crossing-rd","Food Lion Grocery Store of Cherokee","16 Cherokee Crossing Rd","","Whittier","NC","28789","35.46321700951409","-83.314670836194","(828) 497-4743","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/whittier/16-cherokee-crossing-rd","official_store_directory","2026-07-31T20:36:10.2759341Z"
"Food Lion","","https://stores.foodlion.com/nc/wilkesboro/1300-westwood-lane","Food Lion Grocery Store of Moravian Falls","1300 Westwood Lane","","Wilkesboro","NC","28697","36.13261945620746","-81.16657644510269","(336) 667-1487","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/wilkesboro/1300-westwood-lane","official_store_directory","2026-07-31T20:36:11.7753417Z"
"Food Lion","","https://stores.foodlion.com/nc/wilmington/1319-military-cutoff","Food Lion Grocery Store of Landfall","1319 Military Cutoff","","Wilmington","NC","28405","34.23107961099657","-77.82745957374573","(910) 256-3137","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/wilmington/1319-military-cutoff","official_store_directory","2026-07-31T20:36:14.2091068Z"
"Food Lion","","https://stores.foodlion.com/nc/wilmington/1929-oleander-drive","Food Lion Grocery Store of Dawson Street","1929 Oleander Drive","","Wilmington","NC","28403","34.225307039802885","-77.92192429304123","(910) 762-3269","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/wilmington/1929-oleander-drive","official_store_directory","2026-07-31T20:36:15.6762765Z"
"Food Lion","","https://stores.foodlion.com/nc/wilmington/2601-a-castle-hayne-road","Food Lion Grocery Store of Wrightsboro","2601 A Castle Hayne Road","","Wilmington","NC","28401","34.28867496805263","-77.92325735092163","(910) 251-7885","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/wilmington/2601-a-castle-hayne-road","official_store_directory","2026-07-31T20:36:18.1955666Z"
"Food Lion","","https://stores.foodlion.com/nc/wilmington/3211-enterprise-drive","Food Lion Grocery Store of Northchase","3211 Enterprise Drive","","Wilmington","NC","28405","34.31012597376492","-77.87710189819336","(910) 790-9938","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/wilmington/3211-enterprise-drive","official_store_directory","2026-07-31T20:36:19.6548125Z"
"Food Lion","","https://stores.foodlion.com/nc/wilmington/3905-independence-blvd","Food Lion Grocery Store of Independence","3905 Independence Blvd","","Wilmington","NC","28412","34.176056676658696","-77.92308032512665","(910) 791-0339","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/wilmington/3905-independence-blvd","official_store_directory","2026-07-31T20:36:22.1067379Z"
"Food Lion","","https://stores.foodlion.com/nc/wilmington/6932-market-st","Food Lion Grocery Store of Ogden","6932 Market St","","Wilmington","NC","28411","34.26198859118609","-77.82698484492376","(910) 793-1635","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/wilmington/6932-market-st","official_store_directory","2026-07-31T20:36:25.5516882Z"
"Food Lion","","https://stores.foodlion.com/nc/wilson/2021-lipscombe-road","Food Lion Grocery Store of Lipscomb Road","2021 Lipscombe Road","","Wilson","NC","27893","35.71152604293176","-77.8816831111908","(252) 291-7182","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/wilson/2021-lipscombe-road","official_store_directory","2026-07-31T20:36:28.0860716Z"
"Food Lion","","https://stores.foodlion.com/nc/wilson/2801-ward-blvd","Food Lion Grocery Store of Brentwood","2801 Ward Blvd","","Wilson","NC","27893","35.755435465711756","-77.9289042958579","(252) 291-9656","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/wilson/2801-ward-blvd","official_store_directory","2026-07-31T20:36:30.7122983Z"
"Food Lion","","https://stores.foodlion.com/nc/wilson/3711-peppermill-dr","Food Lion Grocery Store of Peppermill","3711 Peppermill Dr","","Wilson","NC","27893","35.770431421058866","-77.93815148196738","(252) 234-1630","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/wilson/3711-peppermill-dr","official_store_directory","2026-07-31T20:36:32.1962822Z"
"Food Lion","","https://stores.foodlion.com/nc/windsor/117-us-hwy-13-bypass","Food Lion Grocery Store of Windsor","117 US Hwy 13 Bypass","","Windsor","NC","27983","36.00770680751249","-76.95594361737734","(252) 794-3020","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/windsor/117-us-hwy-13-bypass","official_store_directory","2026-07-31T20:36:33.6841576Z"
"Food Lion","","https://stores.foodlion.com/nc/wingate/3814-hwy-74-e","Food Lion Grocery Store of Wingate","3814 Hwy 74 E","","Wingate","NC","28174","34.98077495480139","-80.45262336730957","(704) 233-5122","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/wingate/3814-hwy-74-e","official_store_directory","2026-07-31T20:36:35.1832453Z"
"Food Lion","","https://stores.foodlion.com/nc/winston-salem/1000-waughtown-st","Food Lion Grocery Store of 1000 Waughtown St","1000 Waughtown St","","Winston-Salem","NC","27102","36.068462077157406","-80.21938099527688","(336) 771-1061","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/winston-salem/1000-waughtown-st","official_store_directory","2026-07-31T20:36:36.7254326Z"
"Food Lion","","https://stores.foodlion.com/nc/winston-salem/10478-n-nc-hwy-109","Food Lion Grocery Store of Wallburg","10478 N NC Hwy 109","","Winston-Salem","NC","27107","36.02541067000556","-80.16359315335357","(336) 769-9521","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/winston-salem/10478-n-nc-hwy-109","official_store_directory","2026-07-31T20:36:38.1235713Z"
"Food Lion","","https://stores.foodlion.com/nc/winston-salem/12201-n-nc-hwy-150","Food Lion Grocery Store of Hickory Tree Crossing","12201 N NC Hwy 150","","Winston-Salem","NC","27127","35.99431688023163","-80.27024224494134","(336) 764-9946","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/winston-salem/12201-n-nc-hwy-150","official_store_directory","2026-07-31T20:36:39.4912303Z"
"Food Lion","","https://stores.foodlion.com/nc/winston-salem/1415-s-hawthorne-rd","Food Lion Grocery Store of Winston Salem","1415 S Hawthorne Rd","","Winston-Salem","NC","27103","36.07712963803842","-80.28557270765305","(336) 723-4317","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/winston-salem/1415-s-hawthorne-rd","official_store_directory","2026-07-31T20:36:41.0796890Z"
"Food Lion","","https://stores.foodlion.com/nc/winston-salem/1499-new-walkertown-rd","Food Lion Grocery Store of East Winston","1499 New Walkertown Rd","","Winston-Salem","NC","27101","36.10283371230013","-80.22541880607605","(336) 724-0395","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/winston-salem/1499-new-walkertown-rd","official_store_directory","2026-07-31T20:36:42.6254415Z"
"Food Lion","","https://stores.foodlion.com/nc/winston-salem/2530-somerset-center-dr","Food Lion Grocery Store of Shoppes at Somerset","2530 Somerset Center Dr","","Winston-Salem","NC","27103","36.048858244001984","-80.32923638820648","(336) 765-6324","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/winston-salem/2530-somerset-center-dr","official_store_directory","2026-07-31T20:36:44.1023967Z"
"Food Lion","","https://stores.foodlion.com/nc/winston-salem/3197-peters-creek-pkwy","Food Lion Grocery Store of South Park","3197 Peters Creek Pkwy","","Winston-Salem","NC","27127","36.042605900327956","-80.25822758674616","(336) 788-8098","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/winston-salem/3197-peters-creek-pkwy","official_store_directory","2026-07-31T20:36:45.5915953Z"
"Food Lion","","https://stores.foodlion.com/nc/winston-salem/3505-patterson-ave","Food Lion Grocery Store of Northside","3505 Patterson Ave","","Winston-Salem","NC","27105","36.13482688249781","-80.24036139249802","(336) 744-7507","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/winston-salem/3505-patterson-ave","official_store_directory","2026-07-31T20:36:47.0404053Z"
"Food Lion","","https://stores.foodlion.com/nc/winston-salem/3800-reynolda-rd","Food Lion Grocery Store of Old Town","3800 Reynolda Rd","","Winston-Salem","NC","27106","36.16128631037126","-80.32683185654582","(336) 922-6261","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/winston-salem/3800-reynolda-rd","official_store_directory","2026-07-31T20:36:48.4967787Z"
"Food Lion","","https://stores.foodlion.com/nc/winston-salem/4826-country-club-road","Food Lion Grocery Store of Vineyard Plaza","4826 Country Club Road","","Winston-Salem","NC","27102","36.0807078645947","-80.34168392417996","(336) 760-2471","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/winston-salem/4826-country-club-road","official_store_directory","2026-07-31T20:36:49.9290936Z"
"Food Lion","","https://stores.foodlion.com/nc/winston-salem/7760-n-point-blvd","Food Lion Grocery Store of North Point","7760 N Point Blvd","","Winston-Salem","NC","27106","36.152582598853535","-80.28220787644392","(336) 759-0400","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/winston-salem/7760-n-point-blvd","official_store_directory","2026-07-31T20:36:51.3643111Z"
"Food Lion","","https://stores.foodlion.com/nc/winterville/4822-old-tar-road","Food Lion Grocery Store of Winterville","4822 Old Tar Road","","Winterville","NC","28590","35.530925297215916","-77.38600552082062","(252) 321-2368","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/winterville/4822-old-tar-road","official_store_directory","2026-07-31T20:36:52.7925551Z"
"Food Lion","","https://stores.foodlion.com/nc/yadkinville/616-s-state-st","Food Lion Grocery Store of Yadkinville","616 S State St","","Yadkinville","NC","27055","36.12463840977873","-80.66124558448792","(336) 679-4008","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/yadkinville/616-s-state-st","official_store_directory","2026-07-31T20:36:54.2936886Z"
"Food Lion","","https://stores.foodlion.com/nc/yanceyville/1979-nc-hwy-86-n","Food Lion Grocery Store of Yanceyville","1979 NC Hwy 86 N","","Yanceyville","NC","27379","36.41612824737495","-79.34999406337744","(336) 694-5518","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/yanceyville/1979-nc-hwy-86-n","official_store_directory","2026-07-31T20:36:55.7405398Z"
"Food Lion","","https://stores.foodlion.com/nc/youngsville/1160-us-1-north","Food Lion Grocery Store of Youngsville","1160 US 1 North","","Youngsville","NC","27596","36.039131438557824","-78.49678337574","(919) 554-1639","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/youngsville/1160-us-1-north","official_store_directory","2026-07-31T20:36:57.1457216Z"
"Food Lion","","https://stores.foodlion.com/nc/zebulon/114-wakelon-street","Food Lion Grocery Store of Zebulon","114 Wakelon Street","","Zebulon","NC","27597","35.832131769494765","-78.31822872161865","(919) 269-6122","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/nc/zebulon/114-wakelon-street","official_store_directory","2026-07-31T20:36:58.6673401Z"
"Food Lion","","https://stores.foodlion.com/pa/hanover/3744-centennial-road","Food Lion Grocery Store of Mc Sherrystown","3744 Centennial Road","","Hanover","PA","17331","39.80077186069727","-77.03166961669922","(717) 646-0109","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/pa/hanover/3744-centennial-road","official_store_directory","2026-07-31T20:37:00.4968340Z"
"Food Lion","","https://stores.foodlion.com/pa/meyersdale/7280-mason-dixon-highway","Food Lion Grocery Store of Meyersdale","7280 Mason Dixon Highway","","Meyersdale","PA","15552","39.7963659988464","-79.03975903987879","(814) 634-0238","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/pa/meyersdale/7280-mason-dixon-highway","official_store_directory","2026-07-31T20:37:03.1738839Z"
"Food Lion","","https://stores.foodlion.com/sc/aiken/1520-richland-ave-west","Food Lion Grocery Store of Aiken","1520 Richland Ave West","","Aiken","SC","29801","33.56644971852165","-81.74033313989639","(803) 649-3911","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/sc/aiken/1520-richland-ave-west","official_store_directory","2026-07-31T20:37:05.2040001Z"
"Food Lion","","https://stores.foodlion.com/sc/aiken/786-silver-bluff-rd-sw","Food Lion Grocery Store of Centre South","786 Silver Bluff Rd SW","","Aiken","SC","29803","33.514675288814814","-81.73525571823126","(803) 648-9726","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/sc/aiken/786-silver-bluff-rd-sw","official_store_directory","2026-07-31T20:37:06.9832868Z"
"Food Lion","","https://stores.foodlion.com/sc/anderson/3750-hwy-81-north","Food Lion Grocery Store of Northside Village","3750 Hwy 81 North","","Anderson","SC","29621","34.598105718297965","-82.61424243450165","(864) 224-4036","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/sc/anderson/3750-hwy-81-north","official_store_directory","2026-07-31T20:37:09.9544486Z"
"Food Lion","","https://stores.foodlion.com/sc/anderson/4405-hwy-24","Food Lion Grocery Store of Anderson","4405 Hwy 24","","Anderson","SC","29626","34.51090456805071","-82.7624052130121","(864) 226-7776","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/sc/anderson/4405-hwy-24","official_store_directory","2026-07-31T20:37:11.7216192Z"
"Food Lion","","https://stores.foodlion.com/sc/andrews/415-brooks-road","Food Lion Grocery Store of Andrews","415 Brooks Road","","Andrews","SC","29510","33.44818762201539","-79.55150842666626","(843) 264-5132","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/sc/andrews/415-brooks-road","official_store_directory","2026-07-31T20:37:13.4562803Z"
"Food Lion","","https://stores.foodlion.com/sc/ballentine/1339-dutch-fork-road","Food Lion Grocery Store of Ballentine","1339 Dutch Fork Road","","Ballentine","SC","29002","34.12294718382203","-81.23551694679918","(803) 749-1600","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/sc/ballentine/1339-dutch-fork-road","official_store_directory","2026-07-31T20:37:15.0869683Z"
"Food Lion","","https://stores.foodlion.com/sc/beaufort/10-sams-point-road","Food Lion Grocery Store of Lady’s Island","10 Sams Point Road","","Beaufort","SC","29907","32.41386640087262","-80.64617661838531","(843) 521-4525","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/sc/beaufort/10-sams-point-road","official_store_directory","2026-07-31T20:37:16.5493219Z"
"Food Lion","","https://stores.foodlion.com/sc/beaufort/2127-boundary-street","Food Lion Grocery Store of Beaufort","2127 Boundary Street","","Beaufort","SC","29902","32.44348192250453","-80.69279592713278","(843) 524-2771","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/sc/beaufort/2127-boundary-street","official_store_directory","2026-07-31T20:37:18.0513172Z"
"Food Lion","","https://stores.foodlion.com/sc/beaufort/313-laurel-bay-rd","Food Lion Grocery Store of Laurel Bay","313 Laurel Bay Rd","","Beaufort","SC","29906","32.45253407114826","-80.76972684374304","(843) 846-9994","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/sc/beaufort/313-laurel-bay-rd","official_store_directory","2026-07-31T20:37:19.5054205Z"
"Food Lion","","https://stores.foodlion.com/sc/bennettsville/216-hwy15-401-bypass-east","Food Lion Grocery Store of Bennettsville","216 Hwy15 401 Bypass East","","Bennettsville","SC","29512","34.60802289680889","-79.6740934252739","(843) 479-4155","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/sc/bennettsville/216-hwy15-401-bypass-east","official_store_directory","2026-07-31T20:37:22.1060560Z"
"Food Lion","","https://stores.foodlion.com/sc/bishopville/517-s.-main","Food Lion Grocery Store of Bishopville","517 S. Main","","Bishopville","SC","29010","34.211034694233895","-80.25626957416534","(803) 484-9477","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/sc/bishopville/517-s.-main","official_store_directory","2026-07-31T20:37:23.6330010Z"
"Food Lion","","https://stores.foodlion.com/sc/blacksburg/1130-w-cherokee-street","Food Lion Grocery Store of Blacksburg","1130 W Cherokee Street","","Blacksburg","SC","29702","35.11380926588865","-81.53221249580383","(864) 839-3590","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/sc/blacksburg/1130-w-cherokee-street","official_store_directory","2026-07-31T20:37:25.1973373Z"
"Food Lion","","https://stores.foodlion.com/sc/blythewood/740-university-village-dr","Food Lion Grocery Store of Blythewood","740 University Village Dr","","Blythewood","SC","29016","34.216011991857215","-80.98581433296204","(803) 691-4807","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/sc/blythewood/740-university-village-dr","official_store_directory","2026-07-31T20:37:28.8065902Z"
"Food Lion","","https://stores.foodlion.com/sc/camden/2529-broad-street","Food Lion Grocery Store of Camden","2529 Broad Street","","Camden","SC","29020","34.27462392868549","-80.61048746109009","(803) 432-2478","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/sc/camden/2529-broad-street","official_store_directory","2026-07-31T20:37:30.2481764Z"
"Food Lion","","https://stores.foodlion.com/sc/chapin/140-amicks-ferry-rd","Food Lion Grocery Store of Town of Chapin","140 Amicks Ferry Rd","","Chapin","SC","29036","34.16406861009605","-81.35618448257446","(803) 932-9935","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/sc/chapin/140-amicks-ferry-rd","official_store_directory","2026-07-31T20:37:33.8053053Z"
"Food Lion","","https://stores.foodlion.com/sc/charleston/1015-king-street","Food Lion Grocery Store of Downtown Charleston","1015 King Street","","Charleston","SC","29401","32.80389822629869","-79.95249046945901","(843) 577-8990","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/sc/charleston/1015-king-street","official_store_directory","2026-07-31T20:37:35.3582844Z"
"Food Lion","","https://stores.foodlion.com/sc/charleston/1291-folly-road","Food Lion Grocery Store of Folly Beach","1291 Folly Road","","Charleston","SC","29412","32.717304613214836","-79.9683827161789","(843) 762-6023","True","ACTIVE","True","True","","","","","https://stores.foodlion.com/sc/charleston/1291-folly-road","official_store_directory","2026-07-31T20:37:37.0801841Z"
